Customer ID,Age,Gender,City,Education,Occupation,Annual Income (₹),Join Date,Total Spend (₹),Purchase Frequency,Recency (days),Avg Order Value (₹),Satisfaction Score,Online Purchase Ratio,Discount Sensitivity,Loyalty Score,Sessions per Month,Cart Abandonment Rate,Preferred Channel,Payment Method,Top Category 1,Top Category 2,Returns Count,Referrals Made,Archetype,Cluster,Segment,PCA1,PCA2
CUST-00819,33,Other,Kolkata,High School,Freelancer,115379,2021-09-13,6160,8,453,2881,1.9,0.31,0.68,351,7,0.34,Word of Mouth,EMI,Health,Home Decor,2,1,At-Risk,1,Loyal Regulars,-2.5997227334117565,-1.6092103469723582
CUST-00820,45,Other,Hyderabad,PhD,Government Employee,74557,2022-10-20,7346,36,4,284,4.0,0.67,0.56,831,43,0.31,Website,Credit Card,Fashion,Electronics,0,8,Loyal,2,Budget Seekers,0.8816201708768858,2.6359088566389377
CUST-00821,46,Female,Chennai,High School,Doctor,172117,2020-08-11,64484,8,16,11719,5.0,0.72,0.1,739,14,0.17,Word of Mouth,Net Banking,Beauty,Home Decor,2,0,Premium,0,Premium Loyalists,3.1025392509015135,-1.1212864838259846
CUST-00822,51,Female,Jaipur,Bachelor,Designer,80553,2021-10-12,1836,5,104,815,1.9,0.47,0.76,209,8,0.47,Mobile App,Cash,Beauty,Grocery,2,0,At-Risk,1,Loyal Regulars,-2.3388117568487923,-0.881444183498259
CUST-00823,25,Other,Hyderabad,Diploma,Government Employee,16378,2023-10-03,2966,7,65,1063,3.4,0.73,0.99,145,7,0.65,Social Media,UPI,Food Delivery,Books,0,2,Budget,3,At-Risk Customers,-2.7958996680729173,0.4020954062983266
CUST-00824,23,Female,Jaipur,High School,Doctor,34590,2023-07-25,1862,3,81,328,3.7,0.98,0.94,176,23,0.76,Social Media,EMI,Beauty,Health,1,0,Budget,3,At-Risk Customers,-2.712001371051559,0.870767840228205
CUST-00825,32,Other,Ahmedabad,PhD,Salesperson,53224,2023-04-13,12290,41,9,330,4.0,0.57,0.48,916,52,0.27,In-Store,Debit Card,Health,Travel,2,4,Loyal,2,Budget Seekers,1.1877085749645562,3.3955546043139484
CUST-00826,35,Female,Delhi,Master,Government Employee,108486,2022-06-11,11701,1,174,8718,1.6,0.52,0.79,351,6,0.32,Word of Mouth,Credit Card,Home Decor,Health,2,0,At-Risk,1,Loyal Regulars,-1.8430831053282413,-1.6331252738376572
CUST-00827,23,Male,Bangalore,High School,Engineer,85706,2020-12-01,10728,23,5,414,3.8,0.46,0.36,923,41,0.26,In-Store,Cash,Grocery,Food Delivery,5,1,Loyal,2,Budget Seekers,0.9754121799365487,2.3013135946685406
CUST-00828,62,Male,Bangalore,Master,Teacher,289706,2021-01-19,51416,9,3,6403,4.5,0.52,0.21,727,29,0.18,In-Store,Debit Card,Home Decor,Food Delivery,0,0,Premium,0,Premium Loyalists,2.8639300255857374,-0.7174615348001446
CUST-00829,52,Male,Delhi,High School,Government Employee,32951,2020-02-22,3713,4,314,5156,2.8,0.33,0.67,527,16,0.35,Mobile App,Debit Card,Food Delivery,Home Decor,5,1,At-Risk,1,Loyal Regulars,-1.6179273931811085,-1.21265195108926
CUST-00830,44,Male,Delhi,Diploma,Doctor,79718,2021-04-04,12165,43,9,284,4.3,0.48,0.42,664,50,0.1,Website,Debit Card,Health,Travel,4,8,Loyal,2,Budget Seekers,1.5109212923120252,3.0876637256390747
CUST-00831,51,Other,Ahmedabad,High School,Business Owner,53438,2023-04-26,10340,7,258,3106,1.6,0.21,0.58,436,1,0.67,Email Campaign,Net Banking,Home Decor,Beauty,1,3,At-Risk,1,Loyal Regulars,-2.541756622621388,-1.7967296714350953
CUST-00832,50,Male,Ahmedabad,Diploma,Teacher,114480,2022-03-24,4316,1,345,3097,2.4,0.36,0.59,224,3,0.61,Mobile App,EMI,Sports,Home Decor,0,1,At-Risk,1,Loyal Regulars,-2.6605412181110473,-2.0963397830248205
CUST-00833,20,Male,Surat,PhD,Designer,21579,2023-05-12,3678,2,55,3406,2.7,0.91,0.99,143,9,0.58,In-Store,UPI,Electronics,Health,5,3,Budget,3,At-Risk Customers,-2.8293236511511948,0.08464900106223743
CUST-00834,50,Female,Pune,Diploma,Salesperson,339833,2023-11-13,63251,3,23,6351,4.6,0.72,0.29,851,18,0.08,Mobile App,Net Banking,Grocery,Books,0,3,Premium,0,Premium Loyalists,3.1840068887840327,-1.231214567620417
CUST-00835,27,Female,Jaipur,Master,Manager,13267,2021-11-04,3153,7,24,943,2.7,0.88,0.99,165,8,0.48,In-Store,Cash,Beauty,Electronics,0,1,Budget,3,At-Risk Customers,-2.540286110155157,0.3916613549699863
CUST-00836,58,Other,Delhi,High School,Freelancer,76226,2022-04-15,3399,7,121,1420,2.8,0.4,0.77,274,12,0.61,Website,EMI,Travel,Books,4,2,At-Risk,1,Loyal Regulars,-2.0970481764947455,-0.6974207092419158
CUST-00837,47,Male,Jaipur,High School,Salesperson,74937,2023-11-16,3990,1,78,7042,2.0,0.41,0.69,268,5,0.48,In-Store,Net Banking,Fashion,Health,3,2,At-Risk,1,Loyal Regulars,-1.9138984727667063,-1.413809600070732
CUST-00838,32,Other,Surat,High School,Doctor,270940,2021-11-06,67488,7,12,11033,5.0,0.55,0.16,790,11,0.06,Social Media,EMI,Beauty,Electronics,0,1,Premium,0,Premium Loyalists,3.3639623302102946,-1.086034450535178
CUST-00839,41,Male,Surat,PhD,Teacher,70819,2020-06-23,7281,1,196,2136,2.6,0.26,0.78,292,1,0.52,Email Campaign,EMI,Books,Food Delivery,1,0,At-Risk,1,Loyal Regulars,-2.4631032470957113,-1.2787828478691177
CUST-00840,21,Female,Ahmedabad,Master,Designer,45610,2023-03-21,2416,3,72,755,3.8,0.68,0.86,216,23,0.46,Word of Mouth,Net Banking,Food Delivery,Sports,1,2,Budget,3,At-Risk Customers,-1.9458747650424366,0.8873558546695788
CUST-00841,56,Other,Ahmedabad,High School,Engineer,44466,2021-02-23,5062,4,63,1527,1.5,0.31,0.79,507,3,0.4,Email Campaign,UPI,Beauty,Books,5,1,At-Risk,1,Loyal Regulars,-1.906447869428858,-1.1122138266944317
CUST-00842,39,Male,Chandigarh,High School,Retired,35045,2021-06-05,6542,4,318,5221,2.1,0.35,0.43,285,1,0.61,Social Media,EMI,Food Delivery,Grocery,3,0,At-Risk,1,Loyal Regulars,-2.537442777004974,-1.8591107967800318
CUST-00843,25,Male,Chennai,Diploma,Student,162943,2020-01-25,23566,28,2,755,4.0,0.64,0.52,871,63,0.35,In-Store,UPI,Beauty,Food Delivery,5,3,Loyal,2,Budget Seekers,1.2597578594022483,3.0392755528756177
CUST-00844,42,Other,Mumbai,High School,Business Owner,502017,2021-04-16,53658,5,4,5435,4.1,0.69,0.17,995,17,0.12,Social Media,Credit Card,Travel,Food Delivery,0,0,Premium,0,Premium Loyalists,3.5414017468729404,-1.2508974698333821
CUST-00845,29,Male,Surat,PhD,Doctor,85324,2023-09-27,5505,29,9,280,5.0,0.52,0.59,757,37,0.32,Email Campaign,Net Banking,Electronics,Sports,5,1,Loyal,2,Budget Seekers,0.7275113353892637,2.6889302451670964
CUST-00846,42,Other,Pune,Master,Doctor,62871,2023-08-16,8658,35,2,309,4.9,0.68,0.38,725,52,0.14,Word of Mouth,Credit Card,Beauty,Travel,4,0,Loyal,2,Budget Seekers,1.6640990630337262,3.1025179453103475
CUST-00847,28,Female,Bangalore,PhD,Designer,54197,2022-11-12,17217,15,8,879,4.5,0.52,0.58,877,39,0.34,In-Store,Net Banking,Fashion,Grocery,2,2,Loyal,2,Budget Seekers,0.6495938407924418,1.9918193417176104
CUST-00848,26,Male,Bhopal,Diploma,Designer,20422,2023-04-19,3754,1,46,1348,3.5,0.99,0.83,302,22,0.79,Website,Net Banking,Electronics,Health,1,1,Budget,3,At-Risk Customers,-2.364232836506967,0.6542038762302554
CUST-00849,49,Other,Chennai,Diploma,Student,290570,2023-11-06,69131,1,20,9777,4.2,0.82,0.24,993,4,0.07,Mobile App,UPI,Fashion,Books,2,2,Premium,0,Premium Loyalists,3.345945628693297,-2.0254543169090597
CUST-00850,35,Other,Chandigarh,Diploma,Student,102639,2023-04-18,5433,33,3,222,5.0,0.49,0.37,683,48,0.32,Social Media,UPI,Books,Grocery,0,7,Loyal,2,Budget Seekers,1.1920782516919235,2.9633096600260274
CUST-00851,25,Female,Surat,High School,Student,25655,2022-03-24,1704,1,31,992,3.6,0.66,0.97,232,27,0.42,Mobile App,Cash,Fashion,Food Delivery,0,1,Budget,3,At-Risk Customers,-1.9988220405995947,1.0069222808956202
CUST-00852,43,Other,Hyderabad,Bachelor,Doctor,129945,2021-06-06,6110,30,3,366,4.8,0.35,0.37,810,30,0.22,Social Media,Net Banking,Grocery,Books,3,6,Loyal,2,Budget Seekers,1.463113170435347,1.9576119395276437
CUST-00853,44,Other,Chandigarh,Master,Student,39820,2021-09-22,17931,19,8,620,4.9,0.37,0.34,674,52,0.26,In-Store,Credit Card,Beauty,Books,1,1,Loyal,2,Budget Seekers,1.2392966849814464,2.212764537920898
CUST-00854,35,Male,Coimbatore,Bachelor,Engineer,366534,2021-12-11,7412,6,5,3925,4.5,0.53,0.14,939,6,0.09,In-Store,Net Banking,Food Delivery,Health,2,3,Premium,0,Premium Loyalists,2.4048943093416604,-0.5306087748019745
CUST-00855,32,Male,Hyderabad,Bachelor,Government Employee,44696,2021-06-19,6414,6,28,984,3.4,0.79,0.99,124,25,0.42,Social Media,Credit Card,Health,Food Delivery,4,3,Budget,3,At-Risk Customers,-1.9786973968856605,0.8646909764351096
CUST-00856,41,Other,Surat,Bachelor,Freelancer,559822,2020-07-21,42809,5,11,18053,4.6,0.77,0.25,794,15,0.09,Website,Credit Card,Grocery,Home Decor,0,2,Premium,0,Premium Loyalists,3.8413622428426746,-2.026508613408749
CUST-00857,34,Male,Coimbatore,High School,Analyst,16012,2022-04-28,3698,3,104,792,2.5,0.99,0.93,162,18,0.68,Social Media,Credit Card,Books,Food Delivery,5,3,Budget,3,At-Risk Customers,-2.98319757084916,0.09591580285157222
CUST-00858,18,Female,Ahmedabad,Diploma,Manager,38044,2020-04-07,696,5,63,184,3.2,0.79,0.85,174,38,0.69,Mobile App,UPI,Food Delivery,Books,2,0,Budget,3,At-Risk Customers,-2.5612440774729377,1.472055148487057
CUST-00859,55,Female,Surat,Diploma,Engineer,94254,2021-03-27,7761,35,10,246,4.3,0.68,0.57,782,57,0.23,In-Store,Debit Card,Beauty,Books,1,1,Loyal,2,Budget Seekers,1.2801739115114485,2.867786820669801
CUST-00860,32,Male,Ahmedabad,Diploma,Business Owner,86847,2022-08-23,21295,26,6,613,4.5,0.69,0.36,721,31,0.24,Email Campaign,Net Banking,Health,Electronics,3,1,Loyal,2,Budget Seekers,1.2550622083981824,1.8969005813408495
CUST-00861,24,Female,Indore,Diploma,Manager,286870,2020-02-05,64364,1,21,9203,4.4,0.77,0.23,752,19,0.08,Social Media,Debit Card,Sports,Health,2,2,Premium,0,Premium Loyalists,2.794788661198379,-0.8935694605545996
CUST-00862,30,Female,Hyderabad,High School,Manager,58310,2023-10-11,15564,41,3,347,4.5,0.62,0.57,750,34,0.26,Website,Cash,Electronics,Beauty,1,3,Loyal,2,Budget Seekers,0.9521424415464805,2.9195710920857785
CUST-00863,64,Other,Kolkata,High School,Manager,68788,2022-01-21,3663,5,59,1723,1.7,0.59,0.49,229,1,0.31,Website,Debit Card,Home Decor,Books,5,0,At-Risk,1,Loyal Regulars,-1.4079114187967656,-1.478597077120613
CUST-00864,36,Male,Surat,Bachelor,Business Owner,37745,2023-11-16,1662,5,92,356,3.1,0.84,0.74,232,8,0.46,Social Media,Debit Card,Food Delivery,Electronics,3,3,Budget,3,At-Risk Customers,-1.9816103177689504,-0.08207857521653167
CUST-00865,44,Other,Indore,Master,Salesperson,88537,2021-07-07,7102,40,5,382,4.1,0.43,0.35,811,20,0.28,In-Store,UPI,Sports,Travel,2,7,Loyal,2,Budget Seekers,1.1221403743331069,1.9066648472043992
CUST-00866,39,Male,Pune,Master,Salesperson,372725,2020-04-25,34355,7,2,5361,4.7,0.68,0.21,957,7,0.18,Website,Net Banking,Electronics,Fashion,1,3,Premium,0,Premium Loyalists,2.8208739516500994,-0.8337556978825122
CUST-00867,45,Female,Delhi,Master,Teacher,60648,2023-07-22,9481,1,191,4760,2.9,0.39,0.64,353,8,0.37,Website,Cash,Home Decor,Electronics,2,0,At-Risk,1,Loyal Regulars,-1.5198319417428603,-1.2378191826361422
CUST-00868,23,Female,Pune,Bachelor,Engineer,21587,2023-06-08,1401,5,63,422,2.9,0.88,0.74,201,16,0.71,Word of Mouth,Net Banking,Beauty,Electronics,2,2,Budget,3,At-Risk Customers,-2.603031558156058,0.5082364049809507
CUST-00869,52,Female,Indore,PhD,Designer,58585,2023-08-02,9196,30,12,261,4.2,0.67,0.4,653,29,0.27,Mobile App,Credit Card,Fashion,Beauty,3,4,Loyal,2,Budget Seekers,0.8710037979320887,1.6684838804557358
CUST-00870,53,Other,Kolkata,Master,Designer,72408,2023-08-18,2710,1,253,3710,2.8,0.29,0.71,398,14,0.48,Social Media,UPI,Electronics,Fashion,3,1,At-Risk,1,Loyal Regulars,-1.9828036136163658,-1.2665644080474767
CUST-00871,32,Other,Lucknow,High School,Salesperson,55959,2020-12-24,18406,20,2,777,4.5,0.67,0.46,625,29,0.18,In-Store,Cash,Fashion,Travel,2,6,Loyal,2,Budget Seekers,0.8694236526749798,1.6919508444449205
CUST-00872,49,Female,Mumbai,Master,Government Employee,93069,2022-09-27,14863,15,6,909,4.6,0.63,0.49,727,49,0.28,Email Campaign,EMI,Grocery,Health,2,4,Loyal,2,Budget Seekers,1.0918845036923215,1.7816919122709394
CUST-00873,53,Male,Delhi,PhD,Engineer,74923,2020-10-07,15198,7,127,3868,2.3,0.53,0.51,482,8,0.65,Word of Mouth,EMI,Travel,Grocery,2,1,At-Risk,1,Loyal Regulars,-1.4316172767138158,-1.2014403855225553
CUST-00874,31,Other,Chennai,Diploma,Manager,47063,2020-04-08,5539,1,83,4334,3.6,0.83,0.71,390,13,0.4,Word of Mouth,Debit Card,Books,Beauty,2,0,Budget,3,At-Risk Customers,-1.2081642420877585,-0.11269236499124254
CUST-00875,48,Other,Coimbatore,Bachelor,Designer,67552,2023-07-02,19124,15,3,1035,4.4,0.54,0.57,620,25,0.14,Word of Mouth,Credit Card,Sports,Food Delivery,3,3,Loyal,2,Budget Seekers,0.8163365579284735,0.9581626969471031
CUST-00876,61,Male,Hyderabad,PhD,Engineer,61033,2021-06-14,7577,1,149,7114,1.6,0.53,0.69,256,19,0.7,Email Campaign,Net Banking,Sports,Health,3,1,At-Risk,1,Loyal Regulars,-2.3843396305835207,-1.5698995833441776
CUST-00877,50,Other,Ahmedabad,Bachelor,Manager,261460,2021-06-03,92188,11,8,8760,4.6,0.86,0.3,734,17,0.16,Mobile App,Cash,Home Decor,Grocery,2,2,Premium,0,Premium Loyalists,3.3554327137569504,-1.2150745401705807
CUST-00878,41,Other,Hyderabad,Diploma,Student,173372,2022-01-01,35316,10,10,8335,4.8,0.67,0.27,741,8,0.1,In-Store,Debit Card,Grocery,Books,1,2,Premium,0,Premium Loyalists,2.2588526185022757,-0.5519218665557601
CUST-00879,53,Other,Indore,Master,Doctor,286167,2023-08-19,14381,8,17,4225,4.5,0.86,0.27,778,21,0.19,Word of Mouth,Cash,Electronics,Health,0,2,Premium,0,Premium Loyalists,2.0509658932248724,-0.26107108857753847
CUST-00880,38,Male,Lucknow,Diploma,Student,276350,2021-06-21,74791,7,31,14339,4.2,0.63,0.27,863,7,0.16,Social Media,Debit Card,Travel,Home Decor,2,1,Premium,0,Premium Loyalists,3.0912729325025556,-1.8351249968045291
CUST-00881,36,Other,Delhi,Diploma,Retired,328727,2021-04-02,20992,6,11,6755,4.8,0.82,0.26,925,16,0.1,In-Store,Debit Card,Electronics,Beauty,1,2,Premium,0,Premium Loyalists,2.653199350807959,-0.3303495670739373
CUST-00882,40,Female,Indore,PhD,Business Owner,441694,2020-08-11,20257,3,6,11290,4.6,0.78,0.25,917,1,0.07,Mobile App,UPI,Food Delivery,Fashion,2,2,Premium,0,Premium Loyalists,3.009630641657577,-1.6090595184581147
CUST-00883,41,Other,Bangalore,Master,Engineer,39907,2022-09-16,13987,39,5,446,4.3,0.46,0.5,701,23,0.15,Word of Mouth,Credit Card,Sports,Home Decor,5,6,Loyal,2,Budget Seekers,1.0156616799067428,2.159332757611794
CUST-00884,31,Other,Kolkata,Diploma,Manager,70002,2021-12-05,13755,30,8,618,4.3,0.45,0.44,605,55,0.3,Mobile App,Debit Card,Electronics,Health,0,7,Loyal,2,Budget Seekers,0.7617915641525121,2.9450118312925486
CUST-00885,26,Female,Kolkata,High School,Doctor,72225,2022-02-25,12884,4,284,5286,2.1,0.51,0.64,582,10,0.31,Mobile App,UPI,Beauty,Food Delivery,5,3,At-Risk,1,Loyal Regulars,-1.5983236478651126,-1.084114507563952
CUST-00886,18,Other,Bhopal,Diploma,Engineer,24362,2020-10-07,4252,10,84,979,2.7,0.61,0.73,376,16,0.56,In-Store,Debit Card,Books,Home Decor,4,2,Budget,3,At-Risk Customers,-2.151028319592261,0.6857931348268315
CUST-00887,47,Male,Chennai,Diploma,Salesperson,144823,2022-07-03,14629,23,1,453,4.4,0.42,0.31,629,50,0.29,In-Store,UPI,Sports,Home Decor,3,2,Loyal,2,Budget Seekers,1.2956057421839196,1.9652704396366183
CUST-00888,20,Other,Kolkata,Bachelor,Analyst,35359,2023-10-03,3398,4,90,1582,2.9,0.75,0.95,183,17,0.75,In-Store,Credit Card,Electronics,Beauty,4,0,Budget,3,At-Risk Customers,-3.04839869828208,0.44480351556220293
CUST-00889,23,Female,Kolkata,High School,Analyst,40816,2022-07-13,3467,11,87,939,3.4,0.66,0.75,216,18,0.61,Email Campaign,Credit Card,Sports,Grocery,0,1,Budget,3,At-Risk Customers,-2.1481904045727216,0.7894234522774738
CUST-00890,58,Other,Pune,Master,Government Employee,150394,2021-07-04,84296,9,20,7763,4.3,0.72,0.21,810,19,0.07,Email Campaign,Credit Card,Health,Food Delivery,1,1,Premium,0,Premium Loyalists,3.21639736485677,-1.1748160987720473
CUST-00891,29,Male,Indore,Diploma,Engineer,372018,2022-07-19,35838,4,24,7280,5.0,0.85,0.14,914,11,0.06,Email Campaign,UPI,Grocery,Beauty,0,1,Premium,0,Premium Loyalists,3.174340309853054,-0.746363823180694
CUST-00892,27,Female,Hyderabad,Diploma,Doctor,35233,2023-11-25,2097,6,37,2787,2.6,0.8,0.99,119,5,0.62,Word of Mouth,Cash,Home Decor,Travel,3,1,Budget,3,At-Risk Customers,-2.878020793903219,-0.0021512273688662673
CUST-00893,46,Female,Surat,Master,Designer,323129,2023-06-05,34080,6,36,7402,4.5,0.89,0.15,930,14,0.14,Social Media,Credit Card,Grocery,Health,1,2,Premium,0,Premium Loyalists,2.896639358771601,-0.9782807828943142
CUST-00894,23,Other,Kolkata,High School,Doctor,192358,2021-12-26,35378,1,11,34252,4.6,0.9,0.16,936,2,0.08,Social Media,Credit Card,Home Decor,Sports,1,3,Premium,0,Premium Loyalists,3.5133156158731733,-2.503213487514791
CUST-00895,30,Other,Kolkata,Diploma,Teacher,31266,2020-11-07,3794,1,131,2500,2.7,0.89,0.78,331,18,0.77,In-Store,Debit Card,Food Delivery,Beauty,2,1,Budget,3,At-Risk Customers,-2.6506421440478936,-0.11779877907611405
CUST-00896,35,Other,Hyderabad,Bachelor,Analyst,273848,2023-08-26,71014,10,33,9289,4.3,0.74,0.22,866,18,0.06,Mobile App,Credit Card,Books,Beauty,2,1,Premium,0,Premium Loyalists,3.2321429511761313,-0.8718640623025898
CUST-00897,18,Male,Coimbatore,Bachelor,Student,27792,2020-03-03,2213,1,66,2353,3.4,0.69,0.99,161,19,0.69,Mobile App,EMI,Travel,Health,2,3,Budget,3,At-Risk Customers,-2.8527336547243576,0.6066236643228322
CUST-00898,33,Other,Mumbai,Diploma,Salesperson,36918,2020-02-12,8731,1,265,3775,1.6,0.29,0.68,242,5,0.54,Word of Mouth,EMI,Sports,Health,5,3,At-Risk,1,Loyal Regulars,-3.002077397441663,-1.5107985926652718
CUST-00899,27,Male,Ahmedabad,Diploma,Teacher,37099,2023-03-27,1225,1,77,630,3.1,0.61,0.78,113,26,0.47,Social Media,Net Banking,Beauty,Sports,5,3,Budget,3,At-Risk Customers,-2.26833405134394,0.5565410764544102
CUST-00900,27,Other,Surat,PhD,Retired,21957,2020-04-09,689,1,76,671,3.3,0.62,0.99,138,29,0.61,Mobile App,Debit Card,Books,Sports,4,2,Budget,3,At-Risk Customers,-2.763850924487214,0.832108597172772
CUST-00901,40,Female,Lucknow,Master,Engineer,44848,2020-09-02,5074,2,126,2180,1.9,0.54,0.76,367,1,0.68,Social Media,Net Banking,Home Decor,Beauty,0,1,At-Risk,1,Loyal Regulars,-2.724642415836199,-1.0966407800595575
CUST-00902,46,Other,Pune,Master,Teacher,338144,2020-09-19,38235,5,21,7374,4.0,0.69,0.17,897,14,0.19,In-Store,Cash,Travel,Grocery,1,0,Premium,0,Premium Loyalists,2.6203900833658884,-1.193454134023439
CUST-00903,39,Other,Mumbai,Bachelor,Retired,429119,2022-03-19,36612,1,32,11850,4.6,0.87,0.18,729,6,0.09,Word of Mouth,Credit Card,Books,Beauty,1,3,Premium,0,Premium Loyalists,2.9983774331054263,-1.832859897868277
CUST-00904,39,Other,Pune,PhD,Government Employee,60119,2022-08-17,15633,25,5,516,4.9,0.58,0.43,635,46,0.1,Website,UPI,Health,Home Decor,2,0,Loyal,2,Budget Seekers,1.405361313421742,2.444568363509717
CUST-00905,41,Other,Kolkata,Bachelor,Engineer,108657,2022-04-12,10691,36,1,364,4.9,0.6,0.38,601,17,0.12,Email Campaign,Net Banking,Food Delivery,Travel,3,4,Loyal,2,Budget Seekers,1.4141216922214066,1.821079843307029
CUST-00906,44,Female,Chandigarh,Diploma,Student,233286,2020-06-11,39468,2,32,16532,4.0,0.88,0.15,721,20,0.08,In-Store,Debit Card,Beauty,Fashion,0,1,Premium,0,Premium Loyalists,2.7236027664431703,-1.5349719650864377
CUST-00907,33,Female,Delhi,PhD,Manager,26708,2022-06-19,2133,1,70,2108,2.9,0.76,0.72,290,17,0.74,Social Media,Credit Card,Sports,Home Decor,1,2,Budget,3,At-Risk Customers,-2.3974349465701206,0.002337201224607421
CUST-00908,31,Male,Kolkata,PhD,Business Owner,21913,2021-08-07,3493,3,105,983,3.6,0.94,0.92,314,15,0.51,Mobile App,Debit Card,Food Delivery,Grocery,4,0,Budget,3,At-Risk Customers,-2.072014776963657,0.34665837021501067
CUST-00909,46,Other,Delhi,PhD,Government Employee,417806,2020-08-12,27537,8,3,8295,4.9,0.83,0.13,995,14,0.11,Mobile App,Cash,Health,Fashion,0,2,Premium,0,Premium Loyalists,3.5021659621056354,-0.8753644017245763
CUST-00910,24,Male,Ahmedabad,Bachelor,Manager,83616,2020-08-23,12887,36,7,444,4.6,0.44,0.56,885,55,0.29,Social Media,Net Banking,Electronics,Home Decor,3,7,Loyal,2,Budget Seekers,1.1414834083575731,3.5528628951394
CUST-00911,37,Female,Pune,Master,Salesperson,154707,2021-06-25,18659,1,6,2884,4.3,0.66,0.11,794,2,0.06,Mobile App,EMI,Electronics,Books,2,3,Premium,0,Premium Loyalists,1.756636056823947,-0.6480201880132377
CUST-00912,45,Other,Surat,High School,Business Owner,129762,2023-02-01,5896,33,7,198,4.8,0.45,0.43,944,39,0.16,Social Media,EMI,Beauty,Books,4,3,Loyal,2,Budget Seekers,1.8071040814233095,2.4312975834773027
CUST-00913,18,Female,Coimbatore,Master,Doctor,28088,2023-09-19,4770,2,39,2368,3.8,0.67,0.76,103,14,0.78,Mobile App,EMI,Sports,Health,1,1,Budget,3,At-Risk Customers,-2.528960613632262,0.48310007473289396
CUST-00914,40,Other,Surat,Diploma,Freelancer,19776,2022-02-28,3630,1,63,658,2.8,0.61,0.8,144,29,0.47,Website,EMI,Beauty,Electronics,4,3,Budget,3,At-Risk Customers,-2.1829452089380315,0.36329696226028313
CUST-00915,30,Other,Chennai,Master,Student,76933,2021-05-06,25450,19,1,749,4.3,0.46,0.43,880,39,0.14,Mobile App,EMI,Food Delivery,Home Decor,4,8,Loyal,2,Budget Seekers,1.44289789636243,1.9147997503240843
CUST-00916,22,Female,Delhi,High School,Business Owner,34198,2020-11-08,2471,4,34,556,3.3,0.88,0.78,139,30,0.41,Social Media,Credit Card,Fashion,Health,1,2,Budget,3,At-Risk Customers,-1.8421222582903385,1.1360159739911968
CUST-00917,41,Male,Ahmedabad,Diploma,Manager,398256,2020-03-11,86868,5,3,24841,4.6,0.79,0.25,880,26,0.11,Email Campaign,Credit Card,Home Decor,Sports,1,2,Premium,0,Premium Loyalists,4.567976746762585,-2.1992292646865677
CUST-00918,45,Female,Jaipur,High School,Business Owner,163466,2020-06-20,28665,8,10,6714,4.4,0.67,0.23,719,13,0.18,Website,Cash,Fashion,Books,1,3,Premium,0,Premium Loyalists,1.8461516336981247,-0.48820259879866745
CUST-00919,39,Male,Kolkata,Bachelor,Teacher,151878,2022-04-11,11888,38,5,526,4.2,0.38,0.48,908,34,0.32,Social Media,UPI,Travel,Health,3,8,Loyal,2,Budget Seekers,1.2811159089906132,2.3293612533210433
CUST-00920,47,Other,Mumbai,Master,Salesperson,91753,2020-02-09,2780,1,307,2546,2.2,0.58,0.74,484,2,0.39,Word of Mouth,Net Banking,Electronics,Sports,4,2,At-Risk,1,Loyal Regulars,-2.1549938511527107,-1.7231202341582361
CUST-00921,29,Other,Indore,Master,Analyst,57921,2021-03-22,2390,4,277,781,1.5,0.42,0.66,321,10,0.48,Word of Mouth,EMI,Fashion,Electronics,4,3,At-Risk,1,Loyal Regulars,-2.908662939108532,-0.9281225311345653
CUST-00922,25,Female,Kolkata,Master,Government Employee,79745,2021-02-17,5425,9,107,2680,1.7,0.49,0.79,558,3,0.6,Social Media,Net Banking,Food Delivery,Books,0,0,At-Risk,1,Loyal Regulars,-2.3016406643118956,-0.42952747126353186
CUST-00923,34,Other,Bangalore,High School,Government Employee,56668,2020-11-17,16940,1,426,3848,2.3,0.49,0.43,507,1,0.57,Social Media,Credit Card,Beauty,Health,4,3,At-Risk,1,Loyal Regulars,-2.2335886949805923,-2.113125411987762
CUST-00924,46,Other,Kolkata,PhD,Business Owner,249799,2023-10-11,23763,9,12,8063,4.0,0.83,0.29,909,14,0.11,Social Media,UPI,Beauty,Fashion,0,2,Premium,0,Premium Loyalists,2.2910184328204566,-0.6370383155467118
CUST-00925,37,Other,Ahmedabad,High School,Engineer,56650,2022-12-15,12774,7,191,2922,2.5,0.2,0.6,510,16,0.6,In-Store,Net Banking,Fashion,Beauty,0,1,At-Risk,1,Loyal Regulars,-1.833642044072111,-0.5576349103204431
CUST-00926,59,Other,Surat,Master,Manager,68122,2020-11-12,2207,1,209,538,3.2,0.49,0.4,242,1,0.46,Word of Mouth,UPI,Fashion,Beauty,0,2,At-Risk,1,Loyal Regulars,-1.5751482638849783,-1.570699314705266
CUST-00927,46,Other,Bangalore,Bachelor,Business Owner,71534,2021-06-28,7667,1,215,10118,1.7,0.28,0.47,233,9,0.63,Social Media,Debit Card,Electronics,Books,2,0,At-Risk,1,Loyal Regulars,-2.211064287506632,-2.0841106319041685
CUST-00928,31,Female,Kolkata,High School,Doctor,121458,2022-05-06,6589,25,4,259,4.9,0.41,0.52,778,50,0.12,Website,EMI,Beauty,Health,2,0,Loyal,2,Budget Seekers,1.3598997783789544,2.814656104368094
